entity,iso_code,date,indicator,value,continent,total_deaths,new_deaths,icu_patients,hosp_patients,hospital_beds_per_thousand,population
South Africa,ZAF,2021-08-08,Daily ICU occupancy per million,37.783,Africa,74623.0,2610.0,2263.0,15190.0,2.32,59893884.0
South Africa,ZAF,2021-08-08,Daily hospital occupancy,15190.0,Africa,74623.0,2610.0,2263.0,15190.0,2.32,59893884.0
South Africa,ZAF,2021-08-08,Daily hospital occupancy per million,253.615,Africa,74623.0,2610.0,2263.0,15190.0,2.32,59893884.0
South Africa,ZAF,2021-08-15,Daily ICU occupancy,2148.0,Africa,76869.0,2246.0,2148.0,14259.0,2.32,59893884.0
South Africa,ZAF,2021-08-15,Daily ICU occupancy per million,35.863,Africa,76869.0,2246.0,2148.0,14259.0,2.32,59893884.0
South Africa,ZAF,2021-08-15,Daily hospital occupancy,14259.0,Africa,76869.0,2246.0,2148.0,14259.0,2.32,59893884.0
South Africa,ZAF,2021-08-15,Daily hospital occupancy per million,238.071,Africa,76869.0,2246.0,2148.0,14259.0,2.32,59893884.0
South Africa,ZAF,2021-08-22,Daily ICU occupancy,1870.0,Africa,79251.0,2382.0,1870.0,13510.0,2.32,59893884.0
South Africa,ZAF,2021-08-22,Daily ICU occupancy per million,31.222,Africa,79251.0,2382.0,1870.0,13510.0,2.32,59893884.0
South Africa,ZAF,2021-08-22,Daily hospital occupancy,13510.0,Africa,79251.0,2382.0,1870.0,13510.0,2.32,59893884.0
South Africa,ZAF,2021-08-22,Daily hospital occupancy per million,225.566,Africa,79251.0,2382.0,1870.0,13510.0,2.32,59893884.0
South Africa,ZAF,2021-08-29,Daily ICU occupancy,1760.0,Africa,81461.0,2210.0,1760.0,13090.0,2.32,59893884.0
South Africa,ZAF,2021-08-29,Daily ICU occupancy per million,29.385,Africa,81461.0,2210.0,1760.0,13090.0,2.32,59893884.0
South Africa,ZAF,2021-08-29,Daily hospital occupancy,13090.0,Africa,81461.0,2210.0,1760.0,13090.0,2.32,59893884.0
South Africa,ZAF,2021-08-29,Daily hospital occupancy per million,218.553,Africa,81461.0,2210.0,1760.0,13090.0,2.32,59893884.0
South Africa,ZAF,2021-09-05,Daily ICU occupancy,1646.0,Africa,83343.0,1882.0,1646.0,11762.0,2.32,59893884.0
South Africa,ZAF,2021-09-05,Daily ICU occupancy per million,27.482,Africa,83343.0,1882.0,1646.0,11762.0,2.32,59893884.0
South Africa,ZAF,2021-09-05,Daily hospital occupancy,11762.0,Africa,83343.0,1882.0,1646.0,11762.0,2.32,59893884.0
South Africa,ZAF,2021-09-05,Daily hospital occupancy per million,196.381,Africa,83343.0,1882.0,1646.0,11762.0,2.32,59893884.0
South Africa,ZAF,2021-09-12,Daily ICU occupancy,1452.0,Africa,84751.0,1408.0,1452.0,10440.0,2.32,59893884.0
South Africa,ZAF,2021-09-12,Daily ICU occupancy per million,24.243,Africa,84751.0,1408.0,1452.0,10440.0,2.32,59893884.0
South Africa,ZAF,2021-09-12,Daily hospital occupancy,10440.0,Africa,84751.0,1408.0,1452.0,10440.0,2.32,59893884.0
South Africa,ZAF,2021-09-12,Daily hospital occupancy per million,174.308,Africa,84751.0,1408.0,1452.0,10440.0,2.32,59893884.0
South Africa,ZAF,2021-09-19,Daily ICU occupancy,1222.0,Africa,86116.0,1365.0,1222.0,8742.0,2.32,59893884.0
South Africa,ZAF,2021-09-19,Daily ICU occupancy per million,20.403,Africa,86116.0,1365.0,1222.0,8742.0,2.32,59893884.0
South Africa,ZAF,2021-09-19,Daily hospital occupancy,8742.0,Africa,86116.0,1365.0,1222.0,8742.0,2.32,59893884.0
South Africa,ZAF,2021-09-19,Daily hospital occupancy per million,145.958,Africa,86116.0,1365.0,1222.0,8742.0,2.32,59893884.0
South Africa,ZAF,2021-09-26,Daily ICU occupancy,1037.0,Africa,87001.0,885.0,1037.0,7172.0,2.32,59893884.0
South Africa,ZAF,2021-09-26,Daily ICU occupancy per million,17.314,Africa,87001.0,885.0,1037.0,7172.0,2.32,59893884.0
South Africa,ZAF,2021-09-26,Daily hospital occupancy,7172.0,Africa,87001.0,885.0,1037.0,7172.0,2.32,59893884.0
South Africa,ZAF,2021-09-26,Daily hospital occupancy per million,119.745,Africa,87001.0,885.0,1037.0,7172.0,2.32,59893884.0
South Africa,ZAF,2021-10-03,Daily ICU occupancy,908.0,Africa,87753.0,752.0,908.0,6271.0,2.32,59893884.0
South Africa,ZAF,2021-10-03,Daily ICU occupancy per million,15.16,Africa,87753.0,752.0,908.0,6271.0,2.32,59893884.0
South Africa,ZAF,2021-10-03,Daily hospital occupancy,6271.0,Africa,87753.0,752.0,908.0,6271.0,2.32,59893884.0
South Africa,ZAF,2021-10-03,Daily hospital occupancy per million,104.702,Africa,87753.0,752.0,908.0,6271.0,2.32,59893884.0
South Africa,ZAF,2021-10-10,Daily ICU occupancy,814.0,Africa,88292.0,539.0,814.0,5509.0,2.32,59893884.0
South Africa,ZAF,2021-10-10,Daily ICU occupancy per million,13.591,Africa,88292.0,539.0,814.0,5509.0,2.32,59893884.0
South Africa,ZAF,2021-10-10,Daily hospital occupancy,5509.0,Africa,88292.0,539.0,814.0,5509.0,2.32,59893884.0
South Africa,ZAF,2021-10-10,Daily hospital occupancy per million,91.979,Africa,88292.0,539.0,814.0,5509.0,2.32,59893884.0
South Africa,ZAF,2021-10-17,Daily ICU occupancy,725.0,Africa,88587.0,295.0,725.0,4986.0,2.32,59893884.0
South Africa,ZAF,2021-10-17,Daily ICU occupancy per million,12.105,Africa,88587.0,295.0,725.0,4986.0,2.32,59893884.0
South Africa,ZAF,2021-10-17,Daily hospital occupancy,4986.0,Africa,88587.0,295.0,725.0,4986.0,2.32,59893884.0
South Africa,ZAF,2021-10-17,Daily hospital occupancy per million,83.247,Africa,88587.0,295.0,725.0,4986.0,2.32,59893884.0
South Africa,ZAF,2021-10-24,Daily ICU occupancy,547.0,Africa,88914.0,327.0,547.0,4194.0,2.32,59893884.0
South Africa,ZAF,2021-10-24,Daily ICU occupancy per million,9.133,Africa,88914.0,327.0,547.0,4194.0,2.32,59893884.0
South Africa,ZAF,2021-10-24,Daily hospital occupancy,4194.0,Africa,88914.0,327.0,547.0,4194.0,2.32,59893884.0
South Africa,ZAF,2021-10-24,Daily hospital occupancy per million,70.024,Africa,88914.0,327.0,547.0,4194.0,2.32,59893884.0
South Africa,ZAF,2021-10-31,Daily ICU occupancy,515.0,Africa,89163.0,249.0,515.0,3856.0,2.32,59893884.0
South Africa,ZAF,2021-10-31,Daily ICU occupancy per million,8.599,Africa,89163.0,249.0,515.0,3856.0,2.32,59893884.0
South Africa,ZAF,2021-10-31,Daily hospital occupancy,3856.0,Africa,89163.0,249.0,515.0,3856.0,2.32,59893884.0
South Africa,ZAF,2021-10-31,Daily hospital occupancy per million,64.381,Africa,89163.0,249.0,515.0,3856.0,2.32,59893884.0
South Africa,ZAF,2021-11-07,Daily ICU occupancy,490.0,Africa,89319.0,156.0,490.0,3803.0,2.32,59893884.0
South Africa,ZAF,2021-11-07,Daily ICU occupancy per million,8.181,Africa,89319.0,156.0,490.0,3803.0,2.32,59893884.0
South Africa,ZAF,2021-11-07,Daily hospital occupancy,3803.0,Africa,89319.0,156.0,490.0,3803.0,2.32,59893884.0
South Africa,ZAF,2021-11-07,Daily hospital occupancy per million,63.496,Africa,89319.0,156.0,490.0,3803.0,2.32,59893884.0
South Africa,ZAF,2021-11-14,Daily ICU occupancy,413.0,Africa,89476.0,157.0,413.0,3612.0,2.32,59893884.0
South Africa,ZAF,2021-11-14,Daily ICU occupancy per million,6.896,Africa,89476.0,157.0,413.0,3612.0,2.32,59893884.0
South Africa,ZAF,2021-11-14,Daily hospital occupancy,3612.0,Africa,89476.0,157.0,413.0,3612.0,2.32,59893884.0
South Africa,ZAF,2021-11-14,Daily hospital occupancy per million,60.307,Africa,89476.0,157.0,413.0,3612.0,2.32,59893884.0
South Africa,ZAF,2021-11-21,Daily ICU occupancy,263.0,Africa,89572.0,96.0,263.0,2705.0,2.32,59893884.0
South Africa,ZAF,2021-11-21,Daily ICU occupancy per million,4.391,Africa,89572.0,96.0,263.0,2705.0,2.32,59893884.0
South Africa,ZAF,2021-11-21,Daily hospital occupancy,2705.0,Africa,89572.0,96.0,263.0,2705.0,2.32,59893884.0
South Africa,ZAF,2021-11-21,Daily hospital occupancy per million,45.163,Africa,89572.0,96.0,263.0,2705.0,2.32,59893884.0
South Africa,ZAF,2021-11-28,Daily ICU occupancy,228.0,Africa,89791.0,219.0,228.0,2232.0,2.32,59893884.0
South Africa,ZAF,2021-11-28,Daily ICU occupancy per million,3.807,Africa,89791.0,219.0,228.0,2232.0,2.32,59893884.0
South Africa,ZAF,2021-11-28,Daily hospital occupancy,2232.0,Africa,89791.0,219.0,228.0,2232.0,2.32,59893884.0
South Africa,ZAF,2021-11-28,Daily hospital occupancy per million,37.266,Africa,89791.0,219.0,228.0,2232.0,2.32,59893884.0
South Africa,ZAF,2021-12-05,Daily ICU occupancy,273.0,Africa,89965.0,174.0,273.0,3268.0,2.32,59893884.0
South Africa,ZAF,2021-12-05,Daily ICU occupancy per million,4.558,Africa,89965.0,174.0,273.0,3268.0,2.32,59893884.0
South Africa,ZAF,2021-12-05,Daily hospital occupancy,3268.0,Africa,89965.0,174.0,273.0,3268.0,2.32,59893884.0
South Africa,ZAF,2021-12-05,Daily hospital occupancy per million,54.563,Africa,89965.0,174.0,273.0,3268.0,2.32,59893884.0
South Africa,ZAF,2021-12-12,Daily ICU occupancy,398.0,Africa,90116.0,151.0,398.0,5503.0,2.32,59893884.0
South Africa,ZAF,2021-12-12,Daily ICU occupancy per million,6.645,Africa,90116.0,151.0,398.0,5503.0,2.32,59893884.0
South Africa,ZAF,2021-12-12,Daily hospital occupancy,5503.0,Africa,90116.0,151.0,398.0,5503.0,2.32,59893884.0
South Africa,ZAF,2021-12-12,Daily hospital occupancy per million,91.879,Africa,90116.0,151.0,398.0,5503.0,2.32,59893884.0
South Africa,ZAF,2021-12-19,Daily ICU occupancy,532.0,Africa,90345.0,229.0,532.0,7951.0,2.32,59893884.0
South Africa,ZAF,2021-12-19,Daily ICU occupancy per million,8.882,Africa,90345.0,229.0,532.0,7951.0,2.32,59893884.0
South Africa,ZAF,2021-12-19,Daily hospital occupancy,7951.0,Africa,90345.0,229.0,532.0,7951.0,2.32,59893884.0
South Africa,ZAF,2021-12-19,Daily hospital occupancy per million,132.751,Africa,90345.0,229.0,532.0,7951.0,2.32,59893884.0
South Africa,ZAF,2021-12-26,Daily ICU occupancy,636.0,Africa,90773.0,428.0,636.0,8990.0,2.32,59893884.0
South Africa,ZAF,2021-12-26,Daily ICU occupancy per million,10.619,Africa,90773.0,428.0,636.0,8990.0,2.32,59893884.0
South Africa,ZAF,2021-12-26,Daily hospital occupancy,8990.0,Africa,90773.0,428.0,636.0,8990.0,2.32,59893884.0
South Africa,ZAF,2021-12-26,Daily hospital occupancy per million,150.099,Africa,90773.0,428.0,636.0,8990.0,2.32,59893884.0
South Africa,ZAF,2022-01-02,Daily ICU occupancy,733.0,Africa,91198.0,425.0,733.0,9353.0,2.32,59893884.0
South Africa,ZAF,2022-01-02,Daily ICU occupancy per million,12.238,Africa,91198.0,425.0,733.0,9353.0,2.32,59893884.0
South Africa,ZAF,2022-01-02,Daily hospital occupancy,9353.0,Africa,91198.0,425.0,733.0,9353.0,2.32,59893884.0
South Africa,ZAF,2022-01-02,Daily hospital occupancy per million,156.16,Africa,91198.0,425.0,733.0,9353.0,2.32,59893884.0
South Africa,ZAF,2022-01-09,Daily ICU occupancy,707.0,Africa,92371.0,1173.0,707.0,8891.0,2.32,59893884.0
South Africa,ZAF,2022-01-09,Daily ICU occupancy per million,11.804,Africa,92371.0,1173.0,707.0,8891.0,2.32,59893884.0
South Africa,ZAF,2022-01-09,Daily hospital occupancy,8891.0,Africa,92371.0,1173.0,707.0,8891.0,2.32,59893884.0
South Africa,ZAF,2022-01-09,Daily hospital occupancy per million,148.446,Africa,92371.0,1173.0,707.0,8891.0,2.32,59893884.0
South Africa,ZAF,2022-01-16,Daily ICU occupancy,646.0,Africa,93278.0,907.0,646.0,7926.0,2.32,59893884.0
South Africa,ZAF,2022-01-16,Daily ICU occupancy per million,10.786,Africa,93278.0,907.0,646.0,7926.0,2.32,59893884.0
South Africa,ZAF,2022-01-16,Daily hospital occupancy,7926.0,Africa,93278.0,907.0,646.0,7926.0,2.32,59893884.0
South Africa,ZAF,2022-01-16,Daily hospital occupancy per million,132.334,Africa,93278.0,907.0,646.0,7926.0,2.32,59893884.0
South Africa,ZAF,2022-01-23,Daily ICU occupancy,563.0,Africa,94063.0,785.0,563.0,6595.0,2.32,59893884.0
South Africa,ZAF,2022-01-23,Daily ICU occupancy per million,9.4,Africa,94063.0,785.0,563.0,6595.0,2.32,59893884.0
South Africa,ZAF,2022-01-23,Daily hospital occupancy,6595.0,Africa,94063.0,785.0,563.0,6595.0,2.32,59893884.0
South Africa,ZAF,2022-01-23,Daily hospital occupancy per million,110.111,Africa,94063.0,785.0,563.0,6595.0,2.32,59893884.0
South Africa,ZAF,2022-01-30,Daily ICU occupancy,471.0,Africa,94905.0,842.0,471.0,5866.0,2.32,59893884.0
South Africa,ZAF,2022-01-30,Daily ICU occupancy per million,7.864,Africa,94905.0,842.0,471.0,5866.0,2.32,59893884.0
South Africa,ZAF,2022-01-30,Daily hospital occupancy,5866.0,Africa,94905.0,842.0,471.0,5866.0,2.32,59893884.0
South Africa,ZAF,2022-01-30,Daily hospital occupancy per million,97.94,Africa,94905.0,842.0,471.0,5866.0,2.32,59893884.0
South Africa,ZAF,2022-02-06,Daily ICU occupancy,391.0,Africa,95817.0,912.0,391.0,4896.0,2.32,59893884.0
South Africa,ZAF,2022-02-06,Daily ICU occupancy per million,6.528,Africa,95817.0,912.0,391.0,4896.0,2.32,59893884.0
South Africa,ZAF,2022-02-06,Daily hospital occupancy,4896.0,Africa,95817.0,912.0,391.0,4896.0,2.32,59893884.0
South Africa,ZAF,2022-02-06,Daily hospital occupancy per million,81.745,Africa,95817.0,912.0,391.0,4896.0,2.32,59893884.0
South Africa,ZAF,2022-02-13,Daily ICU occupancy,361.0,Africa,96985.0,1168.0,361.0,4586.0,2.32,59893884.0
South Africa,ZAF,2022-02-13,Daily ICU occupancy per million,6.027,Africa,96985.0,1168.0,361.0,4586.0,2.32,59893884.0
South Africa,ZAF,2022-02-13,Daily hospital occupancy,4586.0,Africa,96985.0,1168.0,361.0,4586.0,2.32,59893884.0
South Africa,ZAF,2022-02-13,Daily hospital occupancy per million,76.569,Africa,96985.0,1168.0,361.0,4586.0,2.32,59893884.0
South Africa,ZAF,2022-02-20,Daily ICU occupancy,313.0,Africa,98617.0,1632.0,313.0,3655.0,2.32,59893884.0
South Africa,ZAF,2022-02-20,Daily ICU occupancy per million,5.226,Africa,98617.0,1632.0,313.0,3655.0,2.32,59893884.0
South Africa,ZAF,2022-02-20,Daily hospital occupancy,3655.0,Africa,98617.0,1632.0,313.0,3655.0,2.32,59893884.0
South Africa,ZAF,2022-02-20,Daily hospital occupancy per million,61.025,Africa,98617.0,1632.0,313.0,3655.0,2.32,59893884.0
South Africa,ZAF,2022-02-27,Daily ICU occupancy,308.0,Africa,99191.0,574.0,308.0,3488.0,2.32,59893884.0
South Africa,ZAF,2022-02-27,Daily ICU occupancy per million,5.142,Africa,99191.0,574.0,308.0,3488.0,2.32,59893884.0
South Africa,ZAF,2022-02-27,Daily hospital occupancy,3488.0,Africa,99191.0,574.0,308.0,3488.0,2.32,59893884.0
South Africa,ZAF,2022-02-27,Daily hospital occupancy per million,58.236,Africa,99191.0,574.0,308.0,3488.0,2.32,59893884.0
South Africa,ZAF,2022-03-06,Daily ICU occupancy,313.0,Africa,99543.0,352.0,313.0,3655.0,2.32,59893884.0
South Africa,ZAF,2022-03-06,Daily ICU occupancy per million,5.226,Africa,99543.0,352.0,313.0,3655.0,2.32,59893884.0
South Africa,ZAF,2022-03-06,Daily hospital occupancy,3655.0,Africa,99543.0,352.0,313.0,3655.0,2.32,59893884.0
South Africa,ZAF,2022-03-06,Daily hospital occupancy per million,61.025,Africa,99543.0,352.0,313.0,3655.0,2.32,59893884.0
South Africa,ZAF,2022-03-13,Daily ICU occupancy,224.0,Africa,99712.0,169.0,224.0,2377.0,2.32,59893884.0
South Africa,ZAF,2022-03-13,Daily ICU occupancy per million,3.74,Africa,99712.0,169.0,224.0,2377.0,2.32,59893884.0
South Africa,ZAF,2022-03-13,Daily hospital occupancy,2377.0,Africa,99712.0,169.0,224.0,2377.0,2.32,59893884.0
South Africa,ZAF,2022-03-13,Daily hospital occupancy per million,39.687,Africa,99712.0,169.0,224.0,2377.0,2.32,59893884.0
South Africa,ZAF,2022-03-20,Daily ICU occupancy,206.0,Africa,99879.0,167.0,206.0,2028.0,2.32,59893884.0
South Africa,ZAF,2022-03-20,Daily ICU occupancy per million,3.439,Africa,99879.0,167.0,206.0,2028.0,2.32,59893884.0
South Africa,ZAF,2022-03-20,Daily hospital occupancy,2028.0,Africa,99879.0,167.0,206.0,2028.0,2.32,59893884.0
South Africa,ZAF,2022-03-20,Daily hospital occupancy per million,33.86,Africa,99879.0,167.0,206.0,2028.0,2.32,59893884.0
South Africa,ZAF,2022-03-27,Daily ICU occupancy,185.0,Africa,99965.0,86.0,185.0,1961.0,2.32,59893884.0
South Africa,ZAF,2022-03-27,Daily ICU occupancy per million,3.089,Africa,99965.0,86.0,185.0,1961.0,2.32,59893884.0
South Africa,ZAF,2022-03-27,Daily hospital occupancy,1961.0,Africa,99965.0,86.0,185.0,1961.0,2.32,59893884.0
South Africa,ZAF,2022-03-27,Daily hospital occupancy per million,32.741,Africa,99965.0,86.0,185.0,1961.0,2.32,59893884.0
South Africa,ZAF,2022-04-03,Daily ICU occupancy,172.0,Africa,100046.0,81.0,172.0,1907.0,2.32,59893884.0
South Africa,ZAF,2022-04-03,Daily ICU occupancy per million,2.872,Africa,100046.0,81.0,172.0,1907.0,2.32,59893884.0
South Africa,ZAF,2022-04-03,Daily hospital occupancy,1907.0,Africa,100046.0,81.0,172.0,1907.0,2.32,59893884.0
South Africa,ZAF,2022-04-03,Daily hospital occupancy per million,31.84,Africa,100046.0,81.0,172.0,1907.0,2.32,59893884.0
South Africa,ZAF,2022-04-10,Daily ICU occupancy,163.0,Africa,100096.0,50.0,163.0,2113.0,2.32,59893884.0
South Africa,ZAF,2022-04-10,Daily ICU occupancy per million,2.721,Africa,100096.0,50.0,163.0,2113.0,2.32,59893884.0
South Africa,ZAF,2022-04-10,Daily hospital occupancy,2113.0,Africa,100096.0,50.0,163.0,2113.0,2.32,59893884.0
South Africa,ZAF,2022-04-10,Daily hospital occupancy per million,35.279,Africa,100096.0,50.0,163.0,2113.0,2.32,59893884.0
South Africa,ZAF,2022-04-17,Daily ICU occupancy,168.0,Africa,100144.0,48.0,168.0,2083.0,2.32,59893884.0
South Africa,ZAF,2022-04-17,Daily ICU occupancy per million,2.805,Africa,100144.0,48.0,168.0,2083.0,2.32,59893884.0
South Africa,ZAF,2022-04-17,Daily hospital occupancy,2083.0,Africa,100144.0,48.0,168.0,2083.0,2.32,59893884.0
South Africa,ZAF,2022-04-17,Daily hospital occupancy per million,34.778,Africa,100144.0,48.0,168.0,2083.0,2.32,59893884.0
South Africa,ZAF,2022-04-24,Daily ICU occupancy,173.0,Africa,100298.0,154.0,173.0,2251.0,2.32,59893884.0
South Africa,ZAF,2022-04-24,Daily ICU occupancy per million,2.888,Africa,100298.0,154.0,173.0,2251.0,2.32,59893884.0
South Africa,ZAF,2022-04-24,Daily hospital occupancy,2251.0,Africa,100298.0,154.0,173.0,2251.0,2.32,59893884.0
South Africa,ZAF,2022-04-24,Daily hospital occupancy per million,37.583,Africa,100298.0,154.0,173.0,2251.0,2.32,59893884.0
South Africa,ZAF,2022-05-01,Daily ICU occupancy,217.0,Africa,100363.0,65.0,217.0,2167.0,2.32,59893884.0
South Africa,ZAF,2022-05-01,Daily ICU occupancy per million,3.623,Africa,100363.0,65.0,217.0,2167.0,2.32,59893884.0
South Africa,ZAF,2022-05-01,Daily hospital occupancy,2167.0,Africa,100363.0,65.0,217.0,2167.0,2.32,59893884.0
South Africa,ZAF,2022-05-01,Daily hospital occupancy per million,36.181,Africa,100363.0,65.0,217.0,2167.0,2.32,59893884.0
South Africa,ZAF,2022-05-08,Daily ICU occupancy,257.0,Africa,100516.0,153.0,257.0,2580.0,2.32,59893884.0
South Africa,ZAF,2022-05-08,Daily ICU occupancy per million,4.291,Africa,100516.0,153.0,257.0,2580.0,2.32,59893884.0
South Africa,ZAF,2022-05-08,Daily hospital occupancy,2580.0,Africa,100516.0,153.0,257.0,2580.0,2.32,59893884.0
South Africa,ZAF,2022-05-08,Daily hospital occupancy per million,43.076,Africa,100516.0,153.0,257.0,2580.0,2.32,59893884.0
South Africa,ZAF,2022-05-15,Daily ICU occupancy,310.0,Africa,100753.0,237.0,310.0,2965.0,2.32,59893884.0
South Africa,ZAF,2022-05-15,Daily ICU occupancy per million,5.176,Africa,100753.0,237.0,310.0,2965.0,2.32,59893884.0
South Africa,ZAF,2022-05-15,Daily hospital occupancy,2965.0,Africa,100753.0,237.0,310.0,2965.0,2.32,59893884.0
South Africa,ZAF,2022-05-15,Daily hospital occupancy per million,49.504,Africa,100753.0,237.0,310.0,2965.0,2.32,59893884.0
South Africa,ZAF,2022-05-22,Daily ICU occupancy,329.0,Africa,100931.0,178.0,329.0,3216.0,2.32,59893884.0
South Africa,ZAF,2022-05-22,Daily ICU occupancy per million,5.493,Africa,100931.0,178.0,329.0,3216.0,2.32,59893884.0
South Africa,ZAF,2022-05-22,Daily hospital occupancy,3216.0,Africa,100931.0,178.0,329.0,3216.0,2.32,59893884.0
South Africa,ZAF,2022-05-22,Daily hospital occupancy per million,53.695,Africa,100931.0,178.0,329.0,3216.0,2.32,59893884.0
South Africa,ZAF,2022-05-29,Daily ICU occupancy,305.0,Africa,101142.0,211.0,305.0,3126.0,2.32,59893884.0
South Africa,ZAF,2022-05-29,Daily ICU occupancy per million,5.092,Africa,101142.0,211.0,305.0,3126.0,2.32,59893884.0
South Africa,ZAF,2022-05-29,Daily hospital occupancy,3126.0,Africa,101142.0,211.0,305.0,3126.0,2.32,59893884.0
South Africa,ZAF,2022-05-29,Daily hospital occupancy per million,52.192,Africa,101142.0,211.0,305.0,3126.0,2.32,59893884.0
South Africa,ZAF,2022-06-05,Daily ICU occupancy,267.0,Africa,101313.0,171.0,267.0,2564.0,2.32,59893884.0
South Africa,ZAF,2022-06-05,Daily ICU occupancy per million,4.458,Africa,101313.0,171.0,267.0,2564.0,2.32,59893884.0
South Africa,ZAF,2022-06-05,Daily hospital occupancy,2564.0,Africa,101313.0,171.0,267.0,2564.0,2.32,59893884.0
South Africa,ZAF,2022-06-05,Daily hospital occupancy per million,42.809,Africa,101313.0,171.0,267.0,2564.0,2.32,59893884.0
South Africa,ZAF,2022-06-12,Daily ICU occupancy,250.0,Africa,101477.0,164.0,250.0,2151.0,2.32,59893884.0
South Africa,ZAF,2022-06-12,Daily ICU occupancy per million,4.174,Africa,101477.0,164.0,250.0,2151.0,2.32,59893884.0
South Africa,ZAF,2022-06-12,Daily hospital occupancy,2151.0,Africa,101477.0,164.0,250.0,2151.0,2.32,59893884.0
South Africa,ZAF,2022-06-12,Daily hospital occupancy per million,35.914,Africa,101477.0,164.0,250.0,2151.0,2.32,59893884.0
South Africa,ZAF,2022-06-19,Daily ICU occupancy,209.0,Africa,101598.0,121.0,209.0,1925.0,2.32,59893884.0
South Africa,ZAF,2022-06-19,Daily ICU occupancy per million,3.49,Africa,101598.0,121.0,209.0,1925.0,2.32,59893884.0
South Africa,ZAF,2022-06-19,Daily hospital occupancy,1925.0,Africa,101598.0,121.0,209.0,1925.0,2.32,59893884.0
South Africa,ZAF,2022-06-19,Daily hospital occupancy per million,32.14,Africa,101598.0,121.0,209.0,1925.0,2.32,59893884.0
South Africa,ZAF,2022-06-26,Daily ICU occupancy,199.0,Africa,101731.0,133.0,199.0,1720.0,2.32,59893884.0
South Africa,ZAF,2022-06-26,Daily ICU occupancy per million,3.323,Africa,101731.0,133.0,199.0,1720.0,2.32,59893884.0
